ID,Sex,Region,Children,Est_Income,Car_Owner,Status,Paymethod,LocalBilltype,Customer_Segments,Trips_To_The_Website_Yr,Avg_Spend_Per_Store_Visit,Customer_Loyality_Code,Number_Of_Transactions_Current_Year,Response,Age_BIN
1957,M,1,0,60101.1,Y,M,CH,FreeLocal,Low Value and No Kids,32,124.14,4,14,Responded,4
1958,F,3,2,38215.9,N,M,Auto,Budget,Married No Kids,0,0.97,4,0,Did Not Respond,2
1959,F,2,1,13829.4,N,M,CC,FreeLocal,High Income Families,35,160.42,2,21,Responded,1
1960,F,3,2,49745.3,N,M,CH,Budget,Low Value and No Kids,5,24.44,2,1,Did Not Respond,3
1962,F,3,2,88427,N,M,CC,Budget,High Income Families,14,43.34,3,11,Did Not Respond,1
1963,F,3,2,98003.7,Y,M,CC,FreeLocal,High Income Families,17,83.39,4,1,Responded,2
1964,M,1,0,89142.7,N,S,CC,Budget,High Income Families,3,5.01,1,2,Responded,4
1965,F,1,0,74530.8,N,S,Auto,FreeLocal,Married No Kids,26,106.5,3,10,Did Not Respond,4
1967,F,1,0,30000,N,S,CC,Budget,High Income Families,53,262.91,1,23,Did Not Respond,1
1972,F,3,2,76289.2,N,M,CC,Budget,High Income Families,21,82.43,3,11,Did Not Respond,3
1974,M,2,1,66931.9,N,M,CC,Budget,High Income Families,3,5.35,4,6,Responded,4
1975,M,3,2,9309.57,Y,M,CC,FreeLocal,High Income Families,22,99.73,3,4,Did Not Respond,2
1976,F,2,1,14085.5,N,M,Auto,FreeLocal,Married No Kids,10,26.78,2,15,Responded,1
1977,F,1,0,32962.6,N,S,CC,Budget,High Income Families,34,154.77,3,23,Responded,1
1978,F,1,0,35000,N,S,CC,Budget,High Income Families,13,61.44,1,17,Responded,1
1979,F,3,2,39000,N,S,Auto,Budget,Married No Kids,8,35.73,1,14,Responded,1
1980,F,1,0,77726.4,N,S,Auto,Budget,Married No Kids,5,9.51,1,7,Did Not Respond,4
1981,F,3,2,42000,N,S,CC,FreeLocal,High Income Families,13,38.18,3,13,Responded,1
1982,F,2,1,2800.68,N,S,CC,Budget,High Income Families,27,106.3,2,14,Responded,3
1986,F,3,2,90271.6,N,M,CC,FreeLocal,High Income Families,22,96.43,2,7,Did Not Respond,3
1991,F,3,2,64816.6,Y,M,CC,Budget,High Income Families,6,6.87,1,11,Did Not Respond,2
1992,F,3,2,98217.1,N,M,CC,FreeLocal,High Income Families,9,13.24,4,15,Did Not Respond,3
1994,F,2,1,2929.13,N,S,CH,Budget,Low Value and No Kids,20,88.23,4,7,Responded,4
1996,F,3,2,41876.6,Y,M,CC,FreeLocal,High Income Families,28,132.65,3,3,Did Not Respond,3
1997,M,1,0,96223.4,Y,M,CC,FreeLocal,High Income Families,4,5.73,1,6,Responded,5
1998,F,1,0,15989.3,N,S,CC,Budget,High Income Families,6,25.49,1,2,Responded,4
1999,M,1,0,69168.4,Y,M,CC,Budget,High Income Families,47,214.73,3,7,Responded,4
2000,M,2,1,92148.5,Y,M,CC,Budget,High Income Families,23,100.9,2,4,Did Not Respond,2
2001,M,1,0,96681,Y,M,CC,Budget,High Income Families,15,40.92,2,4,Did Not Respond,1
2002,M,1,0,62705.9,Y,S,CC,FreeLocal,High Income Families,7,6.81,2,5,Did Not Respond,2
2003,M,1,0,80221.2,N,S,Auto,FreeLocal,Married No Kids,10,49.56,2,4,Did Not Respond,2
2004,M,1,0,84479.2,N,S,CC,FreeLocal,High Income Families,11,43.01,2,1,Did Not Respond,3
2005,F,3,2,64977.4,N,M,CC,FreeLocal,High Income Families,9,17.66,3,14,Did Not Respond,2
2006,F,1,0,77994,N,M,CH,FreeLocal,Low Value and No Kids,20,89.62,1,6,Responded,3
2007,M,3,2,90103.7,N,M,CC,Budget,High Income Families,13,45.34,2,6,Did Not Respond,2
2008,F,1,0,59008.4,Y,M,CC,Budget,High Income Families,6,18.73,1,6,Responded,2
2009,M,2,1,5265.35,N,S,Auto,Budget,Married No Kids,6,23.46,2,1,Did Not Respond,4
2010,M,2,1,84978.1,N,S,CH,FreeLocal,Low Value and No Kids,18,76.07,1,3,Responded,1
2011,F,3,2,36647.9,N,M,CC,Budget,High Income Families,21,85.96,4,11,Did Not Respond,3
2012,F,1,0,64319.2,N,S,CH,Budget,Low Value and No Kids,8,37.15,1,2,Responded,3
2013,F,2,1,73338,N,S,Auto,Budget,Married No Kids,6,9.01,2,10,Did Not Respond,3
2014,F,1,0,433.74,N,S,CC,FreeLocal,High Income Families,9,40.91,4,2,Responded,4
2015,F,3,2,16962.2,N,M,CC,Budget,High Income Families,6,8.96,2,9,Did Not Respond,3
2017,M,3,2,10708.3,N,M,CH,Budget,Low Value and No Kids,29,117.26,4,10,Did Not Respond,2
2020,F,1,0,2031.61,N,M,CC,Budget,High Income Families,22,87.4,4,11,Responded,1
2024,F,3,2,16938.5,N,S,CH,FreeLocal,Low Value and No Kids,4,8.76,4,7,Did Not Respond,3
2027,F,1,0,55221,N,M,CC,FreeLocal,High Income Families,3,15.2,1,0,Did Not Respond,4
2028,F,2,1,8073.11,N,M,Auto,FreeLocal,Married No Kids,18,60.35,4,14,Did Not Respond,4
2029,M,1,0,95448.6,Y,M,CH,Budget,Low Value and No Kids,6,5.21,4,12,Did Not Respond,4
2030,M,2,1,24141.5,Y,S,CC,FreeLocal,High Income Families,25,97.05,2,14,Responded,1
2031,M,3,2,63152.6,Y,S,CC,Budget,High Income Families,14,40.07,2,15,Did Not Respond,4
2032,M,2,1,31952,N,S,CC,Budget,High Income Families,1,4.87,2,0,Did Not Respond,2
2033,M,3,2,72084.7,N,S,CC,Budget,High Income Families,8,9.02,2,15,Did Not Respond,4
2034,F,1,0,42760.5,N,S,CC,Budget,High Income Families,11,40.23,1,7,Did Not Respond,4
2035,F,2,1,49072,N,S,Auto,Budget,Married No Kids,7,10.74,2,12,Did Not Respond,3
2036,F,1,0,27371.8,Y,M,CC,FreeLocal,High Income Families,29,126.55,2,8,Did Not Respond,3
2040,M,2,1,71472.9,N,M,CH,Budget,Low Value and No Kids,26,114.2,2,8,Responded,3
2041,F,1,0,95405.7,N,M,CC,Budget,High Income Families,3,6.21,1,4,Did Not Respond,4
2042,F,1,0,95786.8,Y,S,CC,Budget,High Income Families,22,87.46,4,11,Did Not Respond,4
2044,M,1,0,90321.6,N,S,CH,FreeLocal,Low Value and No Kids,2,11.52,1,0,Responded,4
2045,M,2,1,90478.6,N,D,CC,FreeLocal,High Income Families,31,136.47,1,9,Responded,4
2046,F,3,2,56187,N,M,CH,Budget,Low Value and No Kids,4,13.74,2,4,Did Not Respond,3
2050,F,2,1,35089,N,S,CC,Budget,High Income Families,46,206.08,4,12,Responded,1
2052,M,1,0,9780.66,N,M,CC,FreeLocal,High Income Families,4,11.32,2,1,Did Not Respond,1
2056,M,3,2,53010.8,N,M,CC,FreeLocal,High Income Families,12,46.42,2,6,Did Not Respond,1
2057,M,2,1,75004.5,N,M,CC,Budget,High Income Families,12,32.19,2,13,Did Not Respond,5
2060,M,1,0,19749.3,N,M,CC,Budget,High Income Families,7,13.94,1,10,Did Not Respond,4
2061,M,2,1,57626.9,Y,S,CC,Budget,High Income Families,10,38.96,3,5,Did Not Respond,3
2062,M,3,2,20078,N,M,CC,Budget,High Income Families,3,6.33,4,5,Did Not Respond,2
2063,F,3,2,47902,N,M,Auto,FreeLocal,Married No Kids,14,49.92,3,9,Did Not Respond,2
2064,M,2,1,7545.96,Y,M,CC,Budget,High Income Families,40,178.36,4,11,Responded,1
2068,M,3,2,89459.9,N,S,CC,FreeLocal,High Income Families,7,22.9,2,6,Responded,4
2071,F,2,1,13576.5,N,S,CC,Budget,High Income Families,8,25.66,3,7,Responded,3
2073,F,3,2,42031.8,N,M,CH,Budget,Low Value and No Kids,12,39.33,2,10,Did Not Respond,3
2078,M,3,2,43634.5,N,S,CC,Budget,High Income Families,29,104.64,4,15,Responded,1
2082,F,2,1,13109.1,N,S,Auto,Budget,Married No Kids,13,40.48,3,11,Responded,4
2083,M,2,1,92647.5,N,S,CC,Budget,High Income Families,6,10.34,1,8,Responded,4
2084,M,3,2,21021.6,Y,S,CC,Budget,High Income Families,3,11.19,2,2,Did Not Respond,4
2085,M,1,0,74460.7,Y,S,CC,FreeLocal,High Income Families,41,179.93,3,13,Responded,4
2087,F,3,2,28787.4,N,S,Auto,Budget,Married No Kids,17,58.09,3,14,Responded,3
2090,M,2,1,13091.6,N,M,CC,Budget,High Income Families,9,20.26,1,11,Did Not Respond,4
2093,F,3,2,62061.8,Y,M,Auto,FreeLocal,Married No Kids,16,52.22,1,15,Responded,3
2094,F,2,1,20550.9,Y,M,CC,Budget,High Income Families,17,57.06,3,14,Responded,1
2097,M,3,2,1765.41,N,M,CC,FreeLocal,High Income Families,10,44.95,1,2,Did Not Respond,1
2098,F,3,2,19131.1,N,S,Auto,Budget,Married No Kids,11,34.91,4,11,Responded,4
2101,M,1,0,47870.8,Y,M,CC,FreeLocal,High Income Families,3,12.48,2,0,Did Not Respond,2
2102,F,3,2,6440.46,Y,S,CH,Budget,Low Value and No Kids,10,27.2,2,11,Did Not Respond,3
2104,M,3,2,28766.9,N,M,CC,Budget,High Income Families,13,58.08,3,3,Did Not Respond,3
2106,M,2,1,5252.29,N,M,Auto,Budget,Married No Kids,4,17.08,2,1,Did Not Respond,1
2109,M,3,2,91272.2,Y,M,CC,FreeLocal,High Income Families,8,13.01,3,13,Responded,1
2114,F,1,0,73228.3,N,S,Auto,Budget,Married No Kids,10,28.11,2,11,Did Not Respond,4
2117,M,2,1,64792.3,N,M,CH,FreeLocal,Low Value and No Kids,10,36.84,2,7,Responded,4
2119,F,1,0,93322.1,Y,S,CH,Budget,Low Value and No Kids,8,8.79,1,15,Did Not Respond,3
2122,M,3,2,49910.7,Y,M,CC,Budget,High Income Families,10,23.72,1,14,Did Not Respond,4
2123,M,2,1,76161.4,Y,M,CC,FreeLocal,High Income Families,8,25.58,3,6,Responded,3
2124,F,3,2,55860,Y,M,CC,FreeLocal,High Income Families,5,10.35,4,8,Did Not Respond,1
2131,M,3,2,57360.8,Y,M,CC,FreeLocal,High Income Families,14,57.25,4,5,Did Not Respond,4
2132,M,1,0,92414.7,Y,M,CC,FreeLocal,High Income Families,8,10.62,3,15,Responded,3
2134,F,3,2,14578.8,Y,S,Auto,Budget,Married No Kids,21,95.1,1,6,Responded,4
2135,F,3,2,87578.2,Y,M,CC,Budget,High Income Families,4,22.15,2,0,Did Not Respond,4
2136,F,3,2,86695.4,N,M,CC,FreeLocal,High Income Families,12,32.09,1,13,Did Not Respond,1
2140,F,1,0,83287,N,M,Auto,FreeLocal,Married No Kids,24,90.18,1,15,Did Not Respond,3
2141,M,2,1,2067.82,N,M,CC,Budget,High Income Families,17,70.65,1,8,Did Not Respond,3
2144,M,3,2,30665.2,Y,M,Auto,FreeLocal,Married No Kids,15,63.28,1,3,Did Not Respond,1
2145,F,2,1,83287,Y,M,Auto,FreeLocal,Married No Kids,7,30.95,1,3,Did Not Respond,3
2146,F,2,1,98680.4,Y,M,CH,FreeLocal,Low Value and No Kids,5,8.85,4,9,Did Not Respond,3
2147,M,1,0,65619.7,Y,M,CC,Budget,High Income Families,32,144.66,2,7,Responded,3
2148,F,2,1,95620.3,Y,M,CC,Budget,High Income Families,21,93.61,1,5,Did Not Respond,3
2149,F,1,0,85275,N,S,Auto,FreeLocal,Married No Kids,35,151.61,1,11,Did Not Respond,3
2150,F,2,1,66921.4,Y,M,CC,FreeLocal,High Income Families,5,8.97,1,8,Did Not Respond,4
2151,F,2,1,98453.6,Y,M,Auto,FreeLocal,Married No Kids,5,11.65,3,7,Did Not Respond,3
2153,F,3,2,57420,Y,S,Auto,Budget,Married No Kids,56,252.53,1,13,Did Not Respond,3
2154,M,1,0,66000,N,M,CH,FreeLocal,Low Value and No Kids,7,26.69,4,2,Responded,3
2155,M,3,2,47639.1,N,M,CC,Budget,High Income Families,11,39.62,1,9,Did Not Respond,3
2158,F,1,0,39461,N,S,CC,FreeLocal,High Income Families,25,103.52,4,11,Responded,1
2159,M,2,1,47371,Y,M,CC,Budget,High Income Families,54,258.29,4,2,Did Not Respond,4
2162,M,2,1,16432.1,Y,S,CH,Budget,Low Value and No Kids,22,80.47,2,10,Responded,1
2165,F,2,1,540.4,Y,S,Auto,Budget,Married No Kids,4,7.75,2,6,Responded,3
2167,F,3,2,80087.7,N,M,CC,FreeLocal,High Income Families,6,22.82,2,4,Did Not Respond,3
2168,F,3,2,59691.3,N,M,CC,Budget,High Income Families,56,256.7,2,11,Did Not Respond,2
2169,F,3,2,11251.1,Y,S,CC,FreeLocal,High Income Families,28,113.48,4,14,Responded,4
2173,F,3,2,93559.1,N,S,CC,Budget,High Income Families,6,29.9,4,1,Did Not Respond,4
2174,F,3,2,3416.62,Y,S,CC,Budget,High Income Families,25,104.73,2,9,Responded,1
2175,F,1,0,93454.3,Y,S,Auto,FreeLocal,Married No Kids,9,25.18,1,9,Did Not Respond,3
2176,M,1,0,5745,Y,M,CC,FreeLocal,High Income Families,9,17.71,2,13,Responded,1
2181,M,3,2,60095.2,Y,S,Auto,Budget,Married No Kids,24,116.14,2,1,Did Not Respond,1
2182,F,2,1,6946.07,N,M,CH,FreeLocal,Low Value and No Kids,7,8.84,3,17,Responded,1
2183,F,3,2,11234.7,Y,M,CC,Budget,High Income Families,23,112.72,1,0,Did Not Respond,3
2184,M,1,0,12387.6,N,M,Auto,FreeLocal,Married No Kids,19,65.93,2,0,Responded,4
2185,F,2,1,82931.3,N,M,Auto,FreeLocal,Married No Kids,27,118,4,10,Did Not Respond,5
2186,F,3,2,57483.9,N,M,CH,Budget,Low Value and No Kids,9,27.29,3,9,Did Not Respond,3
2188,F,3,2,21274,N,S,Auto,FreeLocal,Married No Kids,9,32.43,1,5,Did Not Respond,3
2189,F,3,2,28267,N,M,CC,FreeLocal,High Income Families,43,192.53,4,11,Did Not Respond,2
2191,F,3,2,36725.1,N,M,CH,Budget,Low Value and No Kids,19,77,4,4,Did Not Respond,4
2195,M,2,1,94188.3,N,S,CC,Budget,High Income Families,8,19.78,4,10,Responded,4
2198,F,3,2,91861,Y,M,CC,Budget,High Income Families,4,6.74,4,8,Did Not Respond,3
2201,F,2,1,12374.9,Y,S,Auto,FreeLocal,Married No Kids,25,106.1,3,9,Responded,2
2202,F,3,2,69133.9,Y,M,CH,FreeLocal,Low Value and No Kids,9,37.73,1,4,Responded,2
2204,F,3,2,84948,Y,M,CH,FreeLocal,Low Value and No Kids,5,12.58,1,6,Did Not Respond,2
2205,F,3,2,30998.8,N,M,Auto,Budget,Married No Kids,11,50.5,1,1,Did Not Respond,3
2207,M,1,0,15924.2,N,S,CH,FreeLocal,Low Value and No Kids,0,1.46,2,0,Did Not Respond,1
2211,M,3,2,21416.5,N,M,CC,FreeLocal,High Income Families,6,8.53,4,5,Did Not Respond,2
2215,M,3,2,78554.2,N,M,Auto,Budget,Married No Kids,7,23.03,3,3,Did Not Respond,1
2216,F,3,2,38215.9,N,M,Auto,Budget,Married No Kids,0,0.97,4,0,Did Not Respond,2
2217,F,2,1,13829.4,N,M,CC,FreeLocal,High Income Families,35,160.42,1,18,Responded,1
2218,F,3,2,49745.3,N,M,CH,Budget,Low Value and No Kids,5,24.44,4,1,Did Not Respond,3
2220,F,3,2,88427,N,M,CC,Budget,High Income Families,14,43.34,3,11,Did Not Respond,1
2221,F,3,2,98003.7,Y,M,CC,FreeLocal,High Income Families,17,83.39,4,1,Did Not Respond,2
2222,M,1,0,89142.7,N,S,CC,Budget,High Income Families,3,5.01,3,2,Responded,4
2223,F,1,0,74530.8,N,S,Auto,FreeLocal,Married No Kids,26,106.5,4,10,Did Not Respond,4
2225,F,1,0,38000,N,S,CC,Budget,High Income Families,53,262.91,3,20,Responded,1
2230,F,3,2,76289.2,N,M,CC,Budget,High Income Families,21,82.43,4,11,Did Not Respond,3
2232,M,2,1,66931.9,N,M,CC,Budget,High Income Families,3,5.35,1,6,Responded,4
2233,M,3,2,9309.57,Y,M,CC,FreeLocal,High Income Families,22,99.73,1,4,Did Not Respond,2
2234,F,2,1,32962.6,N,M,Auto,FreeLocal,Married No Kids,10,26.78,1,30,Did Not Respond,1
2235,F,1,0,42000,N,S,CC,Budget,High Income Families,34,154.77,4,22,Responded,1
2236,F,1,0,43000,N,S,CC,Budget,High Income Families,13,61.44,3,21,Did Not Respond,1
2237,F,3,2,42000,N,S,Auto,Budget,Married No Kids,8,35.73,3,23,Responded,1
2238,F,1,0,77726.4,N,S,Auto,Budget,Married No Kids,5,9.51,2,7,Did Not Respond,4
2239,F,3,2,37000,N,S,CC,FreeLocal,High Income Families,13,38.18,3,15,Responded,1
2240,F,2,1,2800.68,N,S,CC,Budget,High Income Families,27,106.3,4,14,Responded,3
2243,F,3,2,90271.6,N,M,CC,FreeLocal,High Income Families,22,96.43,3,7,Did Not Respond,3
2247,F,3,2,64816.6,Y,M,CC,Budget,High Income Families,6,6.87,4,11,Did Not Respond,2
2248,F,3,2,98217.1,N,M,CC,FreeLocal,High Income Families,9,13.24,3,15,Did Not Respond,3
2251,F,1,0,15989.3,N,S,CC,Budget,High Income Families,6,25.49,2,2,Responded,4
2252,M,2,1,92148.5,Y,M,CC,Budget,High Income Families,23,100.9,2,2,Did Not Respond,2
2253,M,1,0,96681,Y,M,CC,Budget,High Income Families,15,40.92,2,3,Did Not Respond,1
2254,M,1,0,62705.9,Y,S,CC,FreeLocal,High Income Families,7,6.81,2,4,Did Not Respond,2
2255,M,1,0,80221.2,N,S,Auto,FreeLocal,Married No Kids,10,49.56,2,0,Did Not Respond,2
2256,M,1,0,84479.2,N,S,CC,FreeLocal,High Income Families,11,43.01,2,5,Did Not Respond,2
2257,M,2,1,84978.1,N,S,CH,FreeLocal,Low Value and No Kids,18,76.07,1,3,Responded,1
2258,F,3,2,36647.9,N,M,CC,Budget,High Income Families,21,85.96,1,11,Responded,3
2259,F,1,0,64319.2,N,S,CH,Budget,Low Value and No Kids,8,37.15,1,2,Responded,3
2260,F,2,1,73338,N,S,Auto,Budget,Married No Kids,6,9.01,4,10,Did Not Respond,3
2261,F,1,0,433.74,N,S,CC,FreeLocal,High Income Families,9,40.91,2,2,Responded,4
2262,F,3,2,16962.2,N,M,CC,Budget,High Income Families,6,8.96,1,9,Did Not Respond,3
2264,M,3,2,10708.3,N,M,CH,Budget,Low Value and No Kids,29,117.26,4,10,Did Not Respond,2
2267,F,1,0,2031.61,N,M,CC,Budget,High Income Families,22,87.4,2,11,Responded,1
2270,F,3,2,16938.5,N,S,CH,FreeLocal,Low Value and No Kids,4,8.76,1,7,Did Not Respond,5
2273,F,1,0,55221,N,M,CC,FreeLocal,High Income Families,3,15.2,1,0,Did Not Respond,4
2274,F,2,1,8073.11,N,M,Auto,FreeLocal,Married No Kids,18,60.35,2,14,Did Not Respond,4
2275,M,2,1,95448.6,Y,M,CH,Budget,Low Value and No Kids,6,5.21,4,12,Did Not Respond,4
2276,M,2,1,24141.5,Y,S,CC,FreeLocal,High Income Families,25,97.05,1,14,Responded,1
2277,M,3,2,63152.6,Y,S,CC,Budget,High Income Families,14,40.07,3,15,Responded,4
2279,M,3,2,72084.7,N,S,CC,Budget,High Income Families,8,9.02,3,15,Did Not Respond,4
2280,F,1,0,42760.5,N,S,CC,Budget,High Income Families,11,40.23,2,7,Did Not Respond,3
2281,F,2,1,49072,N,S,Auto,Budget,Married No Kids,7,10.74,3,12,Did Not Respond,3
2282,F,1,0,27371.8,Y,M,CC,FreeLocal,High Income Families,29,126.55,4,8,Did Not Respond,3
2285,M,1,0,71472.9,N,M,CH,Budget,Low Value and No Kids,26,114.2,3,8,Responded,3
2286,F,1,0,95405.7,N,M,CC,Budget,High Income Families,3,6.21,2,4,Did Not Respond,3
2287,F,1,0,95786.8,Y,S,CC,Budget,High Income Families,22,87.46,3,11,Did Not Respond,3
2289,M,1,0,90321.6,N,S,CH,FreeLocal,Low Value and No Kids,2,11.52,4,0,Responded,4
2290,M,1,0,90478.6,N,S,CC,FreeLocal,High Income Families,31,136.47,3,9,Responded,4
2291,F,3,2,56187,N,M,CH,Budget,Low Value and No Kids,4,13.74,2,4,Did Not Respond,3
2294,F,2,1,32098,N,S,CC,Budget,High Income Families,46,206.08,1,12,Responded,1
2300,M,3,2,53010.8,N,M,CC,FreeLocal,High Income Families,12,46.42,1,6,Did Not Respond,1
2301,M,2,1,75004.5,N,M,CC,Budget,High Income Families,12,32.19,4,13,Did Not Respond,5
2304,M,1,0,19749.3,N,M,CC,Budget,High Income Families,7,13.94,4,10,Did Not Respond,4
2305,M,2,1,57626.9,Y,S,CC,Budget,High Income Families,10,38.96,3,5,Did Not Respond,3
2306,M,3,2,20078,N,M,CC,Budget,High Income Families,3,6.33,1,5,Did Not Respond,2
2307,F,3,2,47902,N,M,Auto,FreeLocal,Married No Kids,14,49.92,3,9,Did Not Respond,2
2308,M,2,1,7545.96,Y,M,CC,Budget,High Income Families,40,178.36,1,11,Responded,1
2312,M,3,2,89459.9,N,S,CC,FreeLocal,High Income Families,7,22.9,4,6,Responded,4
2315,F,2,1,13576.5,N,S,CC,Budget,High Income Families,8,25.66,1,7,Responded,3
2317,F,3,2,42031.8,N,M,CH,Budget,Low Value and No Kids,12,39.33,2,10,Did Not Respond,3
2322,M,3,2,43634.5,N,S,CC,Budget,High Income Families,29,104.64,3,15,Responded,1
2326,F,2,1,13109.1,N,S,Auto,Budget,Married No Kids,13,40.48,2,11,Responded,4
2327,M,2,1,92647.5,N,S,CC,Budget,High Income Families,6,10.34,4,8,Responded,4
2328,F,3,2,21021.6,Y,S,CC,Budget,High Income Families,3,11.19,3,2,Responded,4
2329,M,1,0,74460.7,Y,S,CC,FreeLocal,High Income Families,41,179.93,1,13,Responded,4
2331,F,3,2,28787.4,N,S,Auto,Budget,Married No Kids,17,58.09,1,14,Responded,3
2334,M,2,1,13091.6,N,M,CC,Budget,High Income Families,9,20.26,4,11,Did Not Respond,4
2337,F,3,2,62061.8,Y,M,Auto,FreeLocal,Married No Kids,16,52.22,2,15,Did Not Respond,3
2338,F,2,1,20550.9,Y,M,CC,Budget,High Income Families,17,57.06,1,14,Responded,1
2341,M,3,2,1765.41,N,M,CC,FreeLocal,High Income Families,10,44.95,4,2,Did Not Respond,1
2342,F,3,2,19131.1,N,S,Auto,Budget,Married No Kids,11,34.91,3,11,Responded,4
2347,M,3,2,43634.5,N,S,CC,Budget,High Income Families,29,104.64,1,15,Responded,1
2351,F,2,1,13109.1,N,S,Auto,Budget,Married No Kids,13,40.48,2,11,Responded,4
2352,M,2,1,92647.5,N,S,CC,Budget,High Income Families,6,10.34,1,8,Responded,4
2353,F,3,2,21021.6,Y,S,CC,Budget,High Income Families,3,11.19,4,2,Did Not Respond,4
2354,M,1,0,74460.7,Y,S,CC,FreeLocal,High Income Families,41,179.93,3,13,Responded,4
2356,F,3,2,28787.4,N,S,Auto,Budget,Married No Kids,17,58.09,4,14,Responded,3
2359,M,2,1,13091.6,N,M,CC,Budget,High Income Families,9,20.26,2,11,Did Not Respond,4
2362,F,3,2,62061.8,Y,M,Auto,FreeLocal,Married No Kids,16,52.22,4,15,Did Not Respond,3
2363,F,2,1,20550.9,Y,M,CC,Budget,High Income Families,17,57.06,4,14,Responded,1
2366,M,3,2,1765.41,N,M,CC,FreeLocal,High Income Families,10,44.95,4,2,Did Not Respond,1
2367,F,3,2,19131.1,N,S,Auto,Budget,Married No Kids,11,34.91,4,11,Responded,4
2371,F,3,2,6440.46,Y,S,CH,Budget,Low Value and No Kids,10,27.2,4,11,Did Not Respond,3
2372,M,2,1,63900.9,N,M,CC,Budget,High Income Families,9,39.04,2,4,Did Not Respond,2
2373,M,3,2,28766.9,N,M,CC,Budget,High Income Families,13,58.08,1,3,Did Not Respond,3
2377,M,1,0,72928.2,N,S,CC,Budget,High Income Families,41,196.22,2,4,Did Not Respond,3
2378,M,3,2,91272.2,Y,M,CC,FreeLocal,High Income Families,8,13.01,2,13,Did Not Respond,1
2383,F,1,0,73228.3,N,S,Auto,Budget,Married No Kids,10,28.11,2,11,Did Not Respond,3
2386,M,2,1,64792.3,N,M,CH,FreeLocal,Low Value and No Kids,10,36.84,4,7,Responded,4
2388,F,1,0,93322.1,Y,S,CH,Budget,Low Value and No Kids,8,8.79,1,15,Responded,3
2391,M,3,2,49910.7,Y,M,CC,Budget,High Income Families,10,23.72,3,14,Responded,4
2392,M,1,0,76161.4,Y,M,CC,FreeLocal,High Income Families,8,25.58,1,6,Responded,3
2393,F,3,2,55860,Y,M,CC,FreeLocal,High Income Families,5,10.35,1,8,Did Not Respond,1
2400,M,3,2,57360.8,Y,M,CC,FreeLocal,High Income Families,14,57.25,1,5,Did Not Respond,4
2401,M,1,0,92414.7,Y,M,CC,FreeLocal,High Income Families,8,10.62,3,15,Responded,3
2403,F,3,2,14578.8,Y,S,Auto,Budget,Married No Kids,21,95.1,2,6,Responded,4
2404,F,3,2,87578.2,Y,M,CC,Budget,High Income Families,4,22.15,3,0,Did Not Respond,4
2405,F,3,2,86695.4,N,M,CC,FreeLocal,High Income Families,12,32.09,1,13,Did Not Respond,1
2409,F,1,0,77000,N,M,Auto,FreeLocal,Married No Kids,24,90.18,2,15,Responded,3
2410,M,2,1,2067.82,N,M,CC,Budget,High Income Families,17,70.65,4,8,Did Not Respond,3
2413,M,3,2,30665.2,Y,M,Auto,FreeLocal,Married No Kids,15,63.28,1,3,Did Not Respond,1
2414,F,2,1,83287,Y,M,Auto,FreeLocal,Married No Kids,7,30.95,1,3,Did Not Respond,4
2415,F,2,1,98680.4,Y,M,CH,FreeLocal,Low Value and No Kids,5,8.85,3,9,Did Not Respond,3
2416,M,2,1,65619.7,Y,M,CC,Budget,High Income Families,32,144.66,2,7,Responded,4
2417,F,2,1,95620.3,Y,M,CC,Budget,High Income Families,21,93.61,3,5,Did Not Respond,4
2418,F,1,0,85275,N,S,Auto,FreeLocal,Married No Kids,35,151.61,1,11,Did Not Respond,4
2419,F,2,1,66921.4,Y,M,CC,FreeLocal,High Income Families,5,8.97,4,8,Did Not Respond,5
2420,F,2,1,98453.6,Y,M,Auto,FreeLocal,Married No Kids,5,11.65,2,7,Did Not Respond,4
2422,F,3,2,57420,Y,S,Auto,Budget,Married No Kids,56,252.53,3,13,Did Not Respond,4
2423,M,1,0,70000,N,M,CH,FreeLocal,Low Value and No Kids,7,26.69,1,2,Responded,4
2424,M,3,2,47639.1,N,M,CC,Budget,High Income Families,11,39.62,2,9,Did Not Respond,3
2427,F,1,0,39461,N,S,CC,FreeLocal,High Income Families,25,103.52,1,11,Responded,1
2428,M,2,1,47371,Y,M,CC,Budget,High Income Families,54,258.29,4,2,Did Not Respond,4
2429,F,1,0,89813.6,N,S,CC,FreeLocal,High Income Families,33,149.26,4,7,Did Not Respond,1
2431,M,2,1,16432.1,Y,S,CH,Budget,Low Value and No Kids,22,80.47,1,10,Responded,1
2434,F,2,1,540.4,Y,S,Auto,Budget,Married No Kids,4,7.75,2,6,Responded,3
2436,F,3,2,80087.7,N,M,CC,FreeLocal,High Income Families,6,22.82,3,4,Did Not Respond,3
2437,F,3,2,59691.3,N,M,CC,Budget,High Income Families,56,256.7,4,11,Did Not Respond,2
2438,F,3,2,11251.1,Y,S,CC,FreeLocal,High Income Families,28,113.48,2,14,Responded,3
2442,F,3,2,93559.1,N,S,CC,Budget,High Income Families,6,29.9,4,1,Did Not Respond,4
2443,F,3,2,3416.62,Y,S,CC,Budget,High Income Families,25,104.73,3,9,Responded,1
2444,F,2,1,93454.3,Y,D,Auto,FreeLocal,Married No Kids,9,25.18,4,9,Responded,3
2445,M,1,0,5745,Y,M,CC,FreeLocal,High Income Families,9,17.71,1,13,Responded,1
