ID,Income,AppliedOnline,Residence,Yrs at Current Address,Yrs with Current Employer,Number of Cards,Creditcard Debt,Loans,Loan Amount
104383.000000,41079.000000,"YES","Public Housing",12.000000,17.000000,1.000000,8516.000000,1.000000,15339.000000
103940.000000,45406.000000,"NO","Owner Occupier",9.000000,33.000000,2.000000,6621.000000,1.000000,11647.000000
104133.000000,55849.000000,"YES","Owner Occupier",14.000000,10.000000,1.000000,844.000000,0.000000,8075.000000
104267.000000,47978.000000,"NO","Public Housing",4.000000,13.000000,1.000000,1320.000000,1.000000,8604.000000
104218.000000,48757.000000,"YES","Private Renting",12.000000,4.000000,1.000000,161.000000,0.000000,9807.000000
104516.000000,39527.000000,"YES","Private Renting",11.000000,19.000000,1.000000,3706.000000,0.000000,7514.000000
103998.000000,40909.000000,"YES","Private Renting",1.000000,15.000000,2.000000,869.000000,1.000000,9126.000000
103829.000000,47802.000000,"NO","Owner Occupier",5.000000,11.000000,1.000000,2445.000000,0.000000,12771.000000
104231.000000,53508.000000,"YES","Private Renting",10.000000,16.000000,2.000000,235.000000,0.000000,11911.000000
103869.000000,57035.000000,"YES","Private Renting",12.000000,13.000000,2.000000,1409.000000,1.000000,9253.000000
104559.000000,44245.000000,"NO","Owner Occupier",13.000000,12.000000,2.000000,115.000000,0.000000,7494.000000
104408.000000,60639.000000,"YES","Owner Occupier",19.000000,6.000000,2.000000,1897.000000,1.000000,10288.000000
104395.000000,36320.000000,"YES","Private Renting",12.000000,9.000000,1.000000,968.000000,1.000000,5950.000000
104063.000000,47149.000000,"YES","Private Renting",5.000000,12.000000,1.000000,1155.000000,0.000000,9458.000000
104381.000000,49015.000000,"NO","Owner Occupier",20.000000,24.000000,1.000000,801.000000,0.000000,9649.000000
104403.000000,49191.000000,"NO","Private Renting",20.000000,6.000000,1.000000,809.000000,1.000000,8914.000000
104216.000000,42721.000000,"YES","Private Renting",1.000000,13.000000,2.000000,907.000000,1.000000,9530.000000
104092.000000,59982.000000,"YES","Private Renting",28.000000,23.000000,2.000000,2525.000000,0.000000,3684.000000
104565.000000,48241.000000,"NO","Owner Occupier",9.000000,23.000000,1.000000,897.000000,1.000000,8730.000000
103863.000000,45374.000000,"NO","Owner Occupier",14.000000,15.000000,2.000000,717.000000,1.000000,8484.000000
104481.000000,52386.000000,"NO","Owner Occupier",28.000000,1.000000,1.000000,1420.000000,1.000000,5106.000000
104085.000000,68644.000000,"NO","Owner Occupier",11.000000,3.000000,2.000000,1447.000000,0.000000,13271.000000
104411.000000,45948.000000,"YES","Owner Occupier",3.000000,1.000000,2.000000,1573.000000,1.000000,12809.000000
103851.000000,43462.000000,"YES","Owner Occupier",21.000000,7.000000,1.000000,56.000000,0.000000,4592.000000
103966.000000,52332.000000,"YES","Owner Occupier",1.000000,18.000000,1.000000,1793.000000,1.000000,11533.000000
104457.000000,44605.000000,"NO","Owner Occupier",17.000000,4.000000,1.000000,845.000000,0.000000,5780.000000
104541.000000,65567.000000,"YES","Owner Occupier",25.000000,16.000000,2.000000,1766.000000,1.000000,7139.000000
104281.000000,36358.000000,"YES","Public Housing",8.000000,13.000000,1.000000,222.000000,0.000000,6496.000000
103874.000000,37783.000000,"YES","Public Housing",16.000000,5.000000,2.000000,1010.000000,0.000000,9735.000000
104274.000000,61052.000000,"NO","Owner Occupier",3.000000,13.000000,1.000000,361.000000,0.000000,7453.000000
103959.000000,46560.000000,"YES","Private Renting",5.000000,5.000000,2.000000,327.000000,1.000000,9081.000000
104531.000000,45623.000000,"NO","Owner Occupier",9.000000,11.000000,1.000000,58.000000,0.000000,7354.000000
103892.000000,43794.000000,"YES","Private Renting",18.000000,17.000000,1.000000,835.000000,1.000000,6418.000000
104245.000000,50450.000000,"YES","Private Renting",16.000000,8.000000,2.000000,28.000000,1.000000,7933.000000
104484.000000,36796.000000,"NO","Public Housing",3.000000,5.000000,1.000000,5531.000000,0.000000,17363.000000
104038.000000,54367.000000,"YES","Public Housing",27.000000,0.000000,1.000000,692.000000,0.000000,8431.000000
103931.000000,56874.000000,"YES","Owner Occupier",19.000000,24.000000,1.000000,4070.000000,0.000000,10924.000000
104106.000000,40552.000000,"YES","Private Renting",0.000000,7.000000,1.000000,3304.000000,1.000000,10997.000000
103814.000000,40743.000000,"NO","Owner Occupier",25.000000,14.000000,2.000000,1478.000000,0.000000,7380.000000
104286.000000,40286.000000,"YES","Private Renting",1.000000,2.000000,2.000000,204.000000,0.000000,8160.000000
104188.000000,40987.000000,"YES","Private Renting",20.000000,3.000000,3.000000,933.000000,1.000000,7929.000000
104521.000000,49939.000000,"YES","Private Renting",23.000000,10.000000,1.000000,568.000000,1.000000,4495.000000
104002.000000,52083.000000,"NO","Owner Occupier",10.000000,14.000000,1.000000,67.000000,0.000000,8395.000000
104212.000000,50901.000000,"YES","Public Housing",10.000000,15.000000,1.000000,2413.000000,1.000000,10502.000000
104205.000000,46119.000000,"YES","Owner Occupier",4.000000,1.000000,1.000000,382.000000,1.000000,8883.000000
104574.000000,54131.000000,"YES","Private Renting",8.000000,4.000000,1.000000,998.000000,0.000000,11129.000000
104467.000000,46940.000000,"YES","Owner Occupier",9.000000,4.000000,2.000000,1029.000000,0.000000,8568.000000
104447.000000,42691.000000,"YES","Private Renting",13.000000,4.000000,1.000000,1119.000000,1.000000,5940.000000
104459.000000,54492.000000,"NO","Owner Occupier",10.000000,3.000000,1.000000,428.000000,0.000000,9220.000000
104057.000000,35440.000000,"YES","Owner Occupier",8.000000,10.000000,2.000000,371.000000,0.000000,6858.000000
104577.000000,60732.000000,"YES","Public Housing",9.000000,8.000000,2.000000,1537.000000,0.000000,9829.000000
103885.000000,48239.000000,"YES","Owner Occupier",24.000000,11.000000,2.000000,436.000000,0.000000,10059.000000
104317.000000,35693.000000,"YES","Owner Occupier",20.000000,14.000000,1.000000,280.000000,0.000000,5212.000000
104080.000000,40603.000000,"NO","Private Renting",20.000000,19.000000,2.000000,365.000000,0.000000,6213.000000
103889.000000,57492.000000,"YES","Owner Occupier",6.000000,13.000000,2.000000,2111.000000,1.000000,6893.000000
103903.000000,54291.000000,"NO","Owner Occupier",25.000000,19.000000,1.000000,311.000000,1.000000,9331.000000
104470.000000,62580.000000,"YES","Private Renting",1.000000,6.000000,2.000000,2187.000000,0.000000,11129.000000
104308.000000,50923.000000,"YES","Public Housing",29.000000,19.000000,2.000000,2616.000000,1.000000,10128.000000
104584.000000,47693.000000,"YES","Private Renting",5.000000,9.000000,2.000000,3236.000000,1.000000,8716.000000
104490.000000,54171.000000,"NO","Owner Occupier",18.000000,16.000000,2.000000,2607.000000,1.000000,10706.000000
103935.000000,50032.000000,"YES","Sheltered",20.000000,5.000000,2.000000,2757.000000,1.000000,15046.000000
103856.000000,59549.000000,"YES","Owner Occupier",7.000000,24.000000,2.000000,2216.000000,1.000000,10584.000000
104097.000000,55172.000000,"YES","Owner Occupier",12.000000,21.000000,2.000000,735.000000,0.000000,8789.000000
104014.000000,50542.000000,"YES","Private Renting",14.000000,31.000000,1.000000,3157.000000,0.000000,5958.000000
104362.000000,61651.000000,"YES","Owner Occupier",4.000000,4.000000,1.000000,126.000000,1.000000,6208.000000
104328.000000,49629.000000,"YES","Owner Occupier",25.000000,19.000000,1.000000,1107.000000,0.000000,6263.000000
104482.000000,47486.000000,"NO","Owner Occupier",18.000000,12.000000,2.000000,4387.000000,0.000000,7354.000000
103984.000000,57489.000000,"YES","Owner Occupier",3.000000,2.000000,2.000000,195.000000,0.000000,14831.000000
103924.000000,43230.000000,"YES","Private Renting",10.000000,20.000000,2.000000,298.000000,0.000000,7252.000000
103844.000000,54642.000000,"NO","Owner Occupier",19.000000,1.000000,2.000000,233.000000,1.000000,3933.000000
103813.000000,41539.000000,"YES","Private Renting",5.000000,5.000000,2.000000,292.000000,1.000000,8102.000000
104098.000000,41773.000000,"YES","Private Renting",4.000000,11.000000,2.000000,504.000000,1.000000,5828.000000
104507.000000,46273.000000,"YES","Owner Occupier",8.000000,15.000000,2.000000,781.000000,1.000000,13143.000000
104119.000000,46429.000000,"YES","Owner Occupier",9.000000,0.000000,2.000000,785.000000,0.000000,10981.000000
103867.000000,49641.000000,"YES","Owner Occupier",16.000000,25.000000,1.000000,4605.000000,0.000000,8781.000000
104389.000000,44329.000000,"NO","Owner Occupier",3.000000,3.000000,2.000000,232.000000,0.000000,12235.000000
103910.000000,42326.000000,"YES","Owner Occupier",23.000000,20.000000,2.000000,1598.000000,0.000000,5015.000000
103846.000000,53947.000000,"YES","Owner Occupier",5.000000,25.000000,1.000000,497.000000,0.000000,7342.000000
104113.000000,47050.000000,"YES","Owner Occupier",10.000000,4.000000,2.000000,1198.000000,0.000000,11494.000000
104200.000000,54895.000000,"YES","Owner Occupier",30.000000,17.000000,1.000000,1175.000000,0.000000,8420.000000
104460.000000,57951.000000,"YES","Public Housing",25.000000,17.000000,2.000000,2977.000000,1.000000,11526.000000
104020.000000,38184.000000,"NO","Private Renting",18.000000,14.000000,1.000000,301.000000,0.000000,7117.000000
104276.000000,40827.000000,"YES","Public Housing",13.000000,11.000000,1.000000,4421.000000,1.000000,10346.000000
104530.000000,48125.000000,"NO","Owner Occupier",11.000000,26.000000,1.000000,2405.000000,0.000000,9013.000000
103961.000000,36939.000000,"YES","Private Renting",11.000000,2.000000,2.000000,2745.000000,0.000000,9211.000000
104438.000000,46337.000000,"NO","Public Housing",15.000000,4.000000,2.000000,2705.000000,0.000000,14945.000000
103974.000000,45618.000000,"NO","Owner Occupier",17.000000,8.000000,2.000000,448.000000,1.000000,11556.000000
104345.000000,61838.000000,"YES","Owner Occupier",18.000000,10.000000,2.000000,4017.000000,0.000000,10192.000000
104221.000000,55689.000000,"NO","Owner Occupier",22.000000,0.000000,2.000000,2223.000000,0.000000,11911.000000
103820.000000,50612.000000,"YES","Owner Occupier",17.000000,3.000000,1.000000,86.000000,1.000000,6996.000000
104600.000000,47658.000000,"NO","Public Housing",11.000000,23.000000,1.000000,484.000000,1.000000,6461.000000
104405.000000,54410.000000,"YES","Owner Occupier",2.000000,24.000000,2.000000,572.000000,1.000000,15977.000000
104406.000000,50803.000000,"YES","Public Housing",9.000000,13.000000,1.000000,310.000000,0.000000,9078.000000
104384.000000,48971.000000,"YES","Owner Occupier",8.000000,9.000000,1.000000,1267.000000,0.000000,10493.000000
104288.000000,30455.000000,"NO","Owner Occupier",17.000000,20.000000,2.000000,524.000000,0.000000,5782.000000
103911.000000,46849.000000,"NO","Private Renting",12.000000,22.000000,1.000000,1133.000000,1.000000,8613.000000
104161.000000,47721.000000,"YES","Owner Occupier",18.000000,3.000000,1.000000,748.000000,0.000000,10054.000000
104370.000000,40194.000000,"NO","Owner Occupier",23.000000,28.000000,1.000000,657.000000,0.000000,7912.000000
104529.000000,41317.000000,"YES","Living with parents/guardian",3.000000,15.000000,1.000000,265.000000,1.000000,7161.000000
104622.000000,49979.000000,"YES","Owner Occupier",9.000000,6.000000,2.000000,1631.000000,0.000000,10293.000000
104123.000000,48188.000000,"YES","Private Renting",6.000000,13.000000,2.000000,2422.000000,1.000000,13134.000000
104135.000000,52589.000000,"YES","Owner Occupier",15.000000,0.000000,1.000000,2792.000000,0.000000,15465.000000
104145.000000,64609.000000,"YES","Private Renting",24.000000,23.000000,1.000000,3884.000000,0.000000,6040.000000
104067.000000,48432.000000,"YES","Owner Occupier",6.000000,21.000000,1.000000,1756.000000,1.000000,7996.000000
104227.000000,49254.000000,"YES","Owner Occupier",8.000000,4.000000,2.000000,1079.000000,0.000000,8990.000000
104326.000000,48866.000000,"YES","Owner Occupier",1.000000,13.000000,1.000000,1675.000000,1.000000,10769.000000
104453.000000,54313.000000,"YES","Owner Occupier",10.000000,3.000000,2.000000,626.000000,1.000000,11860.000000
104486.000000,59039.000000,"YES","Owner Occupier",13.000000,1.000000,2.000000,749.000000,0.000000,11621.000000
104219.000000,55449.000000,"YES","Public Housing",10.000000,8.000000,1.000000,260.000000,1.000000,10233.000000
104117.000000,53217.000000,"YES","Public Housing",4.000000,19.000000,2.000000,702.000000,0.000000,9914.000000
104203.000000,39310.000000,"YES","Private Renting",13.000000,4.000000,1.000000,328.000000,0.000000,7782.000000
103916.000000,54691.000000,"YES","Public Housing",26.000000,16.000000,1.000000,2061.000000,1.000000,4880.000000
104039.000000,34936.000000,"NO","Owner Occupier",0.000000,7.000000,1.000000,176.000000,0.000000,8054.000000
104086.000000,44247.000000,"YES","Owner Occupier",14.000000,5.000000,2.000000,376.000000,0.000000,9346.000000
104230.000000,45258.000000,"YES","Private Renting",2.000000,4.000000,2.000000,278.000000,0.000000,9115.000000
103979.000000,41932.000000,"YES","Owner Occupier",7.000000,9.000000,1.000000,28.000000,1.000000,5533.000000
103975.000000,46386.000000,"YES","Owner Occupier",8.000000,19.000000,1.000000,4070.000000,1.000000,5981.000000
103988.000000,49147.000000,"YES","Private Renting",4.000000,6.000000,2.000000,605.000000,1.000000,11368.000000
104392.000000,62522.000000,"YES","Sheltered",0.000000,8.000000,1.000000,1183.000000,0.000000,12578.000000
104168.000000,46970.000000,"YES","Owner Occupier",9.000000,0.000000,2.000000,929.000000,1.000000,9327.000000
104535.000000,49661.000000,"YES","Owner Occupier",13.000000,21.000000,1.000000,1392.000000,1.000000,9590.000000
104475.000000,47663.000000,"YES","Owner Occupier",13.000000,8.000000,2.000000,1359.000000,1.000000,7371.000000
103827.000000,50612.000000,"YES","Owner Occupier",1.000000,24.000000,1.000000,5070.000000,0.000000,12406.000000
103839.000000,61750.000000,"YES","Owner Occupier",14.000000,24.000000,1.000000,3505.000000,1.000000,10903.000000
103845.000000,36161.000000,"NO","Living with parents/guardian",14.000000,18.000000,1.000000,9858.000000,0.000000,17986.000000
104120.000000,37124.000000,"YES","Owner Occupier",15.000000,5.000000,1.000000,1756.000000,1.000000,8925.000000
104607.000000,42670.000000,"YES","Owner Occupier",2.000000,6.000000,2.000000,853.000000,1.000000,10070.000000
104093.000000,59609.000000,"NO","Public Housing",26.000000,17.000000,1.000000,5120.000000,1.000000,9469.000000
103864.000000,47179.000000,"YES","Owner Occupier",10.000000,7.000000,2.000000,535.000000,0.000000,6833.000000
104478.000000,48362.000000,"YES","Private Renting",15.000000,0.000000,2.000000,108.000000,1.000000,5875.000000
104603.000000,54812.000000,"YES","Owner Occupier",21.000000,24.000000,2.000000,1284.000000,1.000000,4534.000000
103882.000000,56231.000000,"YES","Public Housing",18.000000,4.000000,1.000000,1967.000000,1.000000,12688.000000
104520.000000,46190.000000,"YES","Public Housing",0.000000,12.000000,2.000000,1073.000000,1.000000,4755.000000
104368.000000,39157.000000,"NO","Owner Occupier",17.000000,0.000000,2.000000,1178.000000,1.000000,9188.000000
104619.000000,42390.000000,"YES","Owner Occupier",13.000000,25.000000,1.000000,5120.000000,1.000000,9363.000000
104437.000000,48042.000000,"NO","Public Housing",18.000000,12.000000,2.000000,813.000000,0.000000,5620.000000
104082.000000,37471.000000,"NO","Owner Occupier",0.000000,10.000000,1.000000,589.000000,1.000000,9049.000000
103971.000000,60427.000000,"NO","Owner Occupier",19.000000,13.000000,2.000000,5583.000000,0.000000,9358.000000
104566.000000,50329.000000,"NO","Owner Occupier",16.000000,25.000000,1.000000,16209.000000,0.000000,15396.000000
104048.000000,41008.000000,"NO","Owner Occupier",9.000000,21.000000,1.000000,762.000000,1.000000,7421.000000
103837.000000,41217.000000,"YES","Private Renting",22.000000,2.000000,1.000000,82.000000,1.000000,5787.000000
104563.000000,45822.000000,"YES","Owner Occupier",7.000000,17.000000,2.000000,3217.000000,0.000000,559.000000
104105.000000,43289.000000,"YES","Private Renting",12.000000,3.000000,1.000000,1135.000000,1.000000,6023.000000
103897.000000,41524.000000,"NO","Owner Occupier",9.000000,5.000000,1.000000,1345.000000,0.000000,10670.000000
104569.000000,41090.000000,"NO","Public Housing",3.000000,5.000000,1.000000,6177.000000,0.000000,19389.000000
103894.000000,47936.000000,"YES","Private Renting",14.000000,4.000000,1.000000,400.000000,0.000000,9490.000000
104567.000000,40220.000000,"YES","Private Renting",14.000000,17.000000,2.000000,801.000000,0.000000,4224.000000
104060.000000,61171.000000,"YES","Living with parents/guardian",19.000000,15.000000,1.000000,6489.000000,0.000000,16767.000000
104596.000000,52183.000000,"NO","Owner Occupier",20.000000,12.000000,2.000000,1136.000000,1.000000,8078.000000
104315.000000,48425.000000,"YES","Private Renting",13.000000,2.000000,2.000000,3599.000000,0.000000,12076.000000
104121.000000,42693.000000,"YES","Owner Occupier",16.000000,15.000000,2.000000,348.000000,1.000000,6795.000000
104010.000000,49768.000000,"YES","Owner Occupier",16.000000,10.000000,1.000000,151.000000,0.000000,6531.000000
104612.000000,59977.000000,"YES","Private Renting",16.000000,36.000000,1.000000,3746.000000,0.000000,7070.000000
104311.000000,45634.000000,"YES","Owner Occupier",9.000000,6.000000,1.000000,814.000000,0.000000,12326.000000
104127.000000,42990.000000,"NO","Owner Occupier",11.000000,7.000000,1.000000,1393.000000,0.000000,11047.000000
104304.000000,37156.000000,"YES","Owner Occupier",7.000000,0.000000,2.000000,628.000000,0.000000,8788.000000
104491.000000,56308.000000,"NO","Private Renting",31.000000,16.000000,2.000000,1064.000000,0.000000,7102.000000
104110.000000,44893.000000,"YES","Private Renting",13.000000,10.000000,1.000000,1197.000000,1.000000,7354.000000
104184.000000,51959.000000,"NO","Private Renting",17.000000,7.000000,1.000000,4370.000000,0.000000,14711.000000
104316.000000,45144.000000,"NO","Owner Occupier",16.000000,15.000000,2.000000,117.000000,0.000000,7647.000000
104534.000000,55812.000000,"YES","Private Renting",25.000000,24.000000,1.000000,3355.000000,0.000000,5217.000000
104013.000000,45258.000000,"NO","Owner Occupier",18.000000,16.000000,2.000000,2178.000000,1.000000,8944.000000
103942.000000,60320.000000,"YES","Owner Occupier",6.000000,13.000000,1.000000,743.000000,1.000000,4527.000000
104099.000000,48658.000000,"YES","Owner Occupier",5.000000,8.000000,1.000000,211.000000,1.000000,4317.000000
104126.000000,52159.000000,"YES","Owner Occupier",7.000000,3.000000,1.000000,598.000000,1.000000,8440.000000
104302.000000,56386.000000,"YES","Owner Occupier",8.000000,21.000000,2.000000,2785.000000,0.000000,10638.000000
104193.000000,47709.000000,"YES","Private Renting",21.000000,8.000000,2.000000,73.000000,1.000000,9610.000000
104246.000000,59953.000000,"NO","Public Housing",25.000000,15.000000,2.000000,14684.000000,1.000000,20067.000000
104592.000000,52879.000000,"YES","Private Renting",16.000000,34.000000,1.000000,3216.000000,1.000000,9167.000000
104347.000000,46946.000000,"YES","Public Housing",22.000000,11.000000,1.000000,1715.000000,0.000000,7757.000000
104252.000000,44299.000000,"YES","Private Renting",0.000000,17.000000,1.000000,406.000000,1.000000,8302.000000
104576.000000,55062.000000,"NO","Public Housing",18.000000,0.000000,1.000000,26.000000,1.000000,7928.000000
104518.000000,49103.000000,"NO","Owner Occupier",2.000000,24.000000,1.000000,508.000000,0.000000,8568.000000
104528.000000,46726.000000,"YES","Public Housing",20.000000,3.000000,1.000000,274.000000,0.000000,6983.000000
104079.000000,43816.000000,"YES","Private Renting",11.000000,13.000000,2.000000,5039.000000,1.000000,16447.000000
104228.000000,48046.000000,"YES","Living with parents/guardian",20.000000,11.000000,1.000000,2770.000000,0.000000,13753.000000
104269.000000,48330.000000,"NO","Living with parents/guardian",15.000000,19.000000,1.000000,13175.000000,0.000000,24038.000000
104320.000000,43667.000000,"YES","Owner Occupier",10.000000,12.000000,2.000000,458.000000,0.000000,8450.000000
104202.000000,47471.000000,"YES","Private Renting",23.000000,22.000000,2.000000,2812.000000,1.000000,9262.000000
103818.000000,40671.000000,"NO","Private Renting",7.000000,11.000000,1.000000,641.000000,1.000000,6871.000000
104628.000000,50112.000000,"NO","Owner Occupier",18.000000,9.000000,2.000000,493.000000,1.000000,12695.000000
104192.000000,49187.000000,"NO","Owner Occupier",4.000000,9.000000,2.000000,169.000000,1.000000,1019.000000
104336.000000,59633.000000,"YES","Owner Occupier",10.000000,9.000000,2.000000,680.000000,0.000000,5473.000000
104310.000000,46668.000000,"YES","Public Housing",13.000000,13.000000,1.000000,1968.000000,1.000000,11582.000000
103825.000000,44982.000000,"YES","Owner Occupier",2.000000,4.000000,2.000000,39.000000,0.000000,8438.000000
104629.000000,42915.000000,"NO","Owner Occupier",14.000000,15.000000,2.000000,678.000000,1.000000,8025.000000
104289.000000,60266.000000,"YES","Private Renting",33.000000,16.000000,2.000000,416.000000,0.000000,7529.000000
103983.000000,58052.000000,"YES","Living with parents/guardian",4.000000,1.000000,2.000000,1473.000000,1.000000,5281.000000
104069.000000,57784.000000,"YES","Owner Occupier",21.000000,26.000000,1.000000,4135.000000,0.000000,11098.000000
104554.000000,43157.000000,"YES","Public Housing",15.000000,20.000000,2.000000,2660.000000,0.000000,9130.000000
104084.000000,47035.000000,"YES","Owner Occupier",11.000000,12.000000,1.000000,324.000000,0.000000,7592.000000
103991.000000,45591.000000,"YES","Sheltered",25.000000,6.000000,2.000000,2512.000000,1.000000,13710.000000
104605.000000,40296.000000,"NO","Public Housing",14.000000,3.000000,1.000000,1299.000000,1.000000,11635.000000
104595.000000,41238.000000,"NO","Public Housing",10.000000,0.000000,2.000000,197.000000,0.000000,7870.000000
103816.000000,61944.000000,"NO","Owner Occupier",17.000000,9.000000,1.000000,1767.000000,0.000000,6486.000000
104049.000000,56582.000000,"NO","Owner Occupier",20.000000,4.000000,1.000000,1072.000000,0.000000,7332.000000
104542.000000,55651.000000,"YES","Owner Occupier",23.000000,26.000000,2.000000,3676.000000,0.000000,8764.000000
104229.000000,41564.000000,"NO","Public Housing",19.000000,16.000000,1.000000,4015.000000,0.000000,7492.000000
104633.000000,49158.000000,"YES","Owner Occupier",14.000000,6.000000,1.000000,1606.000000,1.000000,10155.000000
104243.000000,41239.000000,"YES","Owner Occupier",9.000000,4.000000,2.000000,969.000000,1.000000,8415.000000
104502.000000,57337.000000,"YES","Private Renting",3.000000,8.000000,2.000000,692.000000,1.000000,7999.000000
104083.000000,56272.000000,"YES","Public Housing",15.000000,16.000000,2.000000,7594.000000,1.000000,7846.000000
104305.000000,38557.000000,"YES","Owner Occupier",20.000000,19.000000,2.000000,443.000000,1.000000,6114.000000
104244.000000,49197.000000,"YES","Public Housing",11.000000,16.000000,1.000000,10199.000000,1.000000,18371.000000
103946.000000,34212.000000,"YES","Owner Occupier",15.000000,4.000000,2.000000,342.000000,1.000000,3408.000000
103886.000000,40282.000000,"YES","Private Renting",19.000000,22.000000,1.000000,258.000000,1.000000,5627.000000
103817.000000,61584.000000,"YES","Owner Occupier",16.000000,23.000000,2.000000,3476.000000,1.000000,13376.000000
103876.000000,47077.000000,"YES","Owner Occupier",3.000000,2.000000,2.000000,159.000000,0.000000,12145.000000
104458.000000,44278.000000,"NO","Owner Occupier",20.000000,12.000000,2.000000,964.000000,1.000000,6855.000000
104483.000000,51882.000000,"YES","Owner Occupier",8.000000,0.000000,2.000000,1026.000000,1.000000,10302.000000
104451.000000,56822.000000,"YES","Private Renting",1.000000,9.000000,2.000000,461.000000,0.000000,6331.000000
104065.000000,48887.000000,"NO","Living with parents/guardian",26.000000,3.000000,1.000000,716.000000,0.000000,6337.000000
104412.000000,48688.000000,"YES","Owner Occupier",16.000000,6.000000,2.000000,120.000000,1.000000,7285.000000
103811.000000,48465.000000,"NO","Sheltered",13.000000,5.000000,2.000000,679.000000,1.000000,13103.000000
103932.000000,51174.000000,"NO","Owner Occupier",15.000000,1.000000,1.000000,1105.000000,0.000000,7314.000000
104012.000000,42198.000000,"YES","Owner Occupier",14.000000,2.000000,1.000000,1503.000000,1.000000,8273.000000
104209.000000,39106.000000,"YES","Public Housing",6.000000,19.000000,2.000000,4686.000000,0.000000,5923.000000
104309.000000,43498.000000,"NO","Owner Occupier",12.000000,8.000000,1.000000,547.000000,0.000000,8781.000000
103848.000000,46593.000000,"YES","Sheltered",0.000000,13.000000,2.000000,352.000000,0.000000,7316.000000
104034.000000,41524.000000,"YES","Owner Occupier",4.000000,15.000000,1.000000,3238.000000,1.000000,8676.000000
104204.000000,40340.000000,"YES","Owner Occupier",14.000000,15.000000,2.000000,1955.000000,0.000000,7863.000000
104426.000000,55437.000000,"YES","Public Housing",10.000000,8.000000,1.000000,260.000000,1.000000,10231.000000
103899.000000,36225.000000,"YES","Owner Occupier",8.000000,5.000000,2.000000,1182.000000,0.000000,7461.000000
104422.000000,52528.000000,"YES","Owner Occupier",21.000000,6.000000,2.000000,1643.000000,1.000000,8912.000000
104495.000000,50984.000000,"NO","Owner Occupier",4.000000,21.000000,1.000000,598.000000,0.000000,11662.000000
103943.000000,40851.000000,"NO","Living with parents/guardian",0.000000,7.000000,1.000000,18.000000,0.000000,8911.000000
104176.000000,39327.000000,"NO","Private Renting",2.000000,19.000000,1.000000,1083.000000,0.000000,3580.000000
104147.000000,59971.000000,"YES","Owner Occupier",12.000000,21.000000,2.000000,799.000000,0.000000,9553.000000
104178.000000,46551.000000,"YES","Owner Occupier",6.000000,15.000000,2.000000,535.000000,0.000000,4906.000000
104598.000000,45252.000000,"YES","Owner Occupier",1.000000,10.000000,2.000000,1724.000000,0.000000,8513.000000
104017.000000,39381.000000,"YES","Owner Occupier",1.000000,17.000000,1.000000,1621.000000,0.000000,7993.000000
103891.000000,41882.000000,"YES","Owner Occupier",0.000000,4.000000,2.000000,693.000000,0.000000,7018.000000
103865.000000,53138.000000,"YES","Private Renting",18.000000,2.000000,2.000000,378.000000,1.000000,5420.000000
104539.000000,39152.000000,"NO","Public Housing",17.000000,11.000000,2.000000,1872.000000,0.000000,3699.000000
104251.000000,36552.000000,"YES","Owner Occupier",22.000000,20.000000,2.000000,420.000000,1.000000,5796.000000
104393.000000,44240.000000,"YES","Private Renting",14.000000,8.000000,2.000000,3932.000000,1.000000,11933.000000
104571.000000,44506.000000,"YES","Owner Occupier",10.000000,11.000000,1.000000,1151.000000,0.000000,9536.000000
104293.000000,44388.000000,"NO","Owner Occupier",16.000000,11.000000,2.000000,1648.000000,1.000000,12684.000000
104346.000000,62037.000000,"YES","Owner Occupier",22.000000,7.000000,2.000000,363.000000,0.000000,7240.000000
104260.000000,64290.000000,"YES","Private Renting",14.000000,21.000000,2.000000,3421.000000,0.000000,12404.000000
104140.000000,54960.000000,"YES","Owner Occupier",0.000000,19.000000,2.000000,2196.000000,1.000000,8733.000000
103977.000000,44120.000000,"YES","Owner Occupier",3.000000,21.000000,2.000000,958.000000,1.000000,7818.000000
