"ID","Income","AppliedOnline","Residence","Yrs at Current Address","Yrs with Current Employer","Number of Cards","Creditcard Debt","Loans","Loan Amount","SalePrice","Location","MortgageDefault"
"104113.00","47050.00","YES","Owner Occupier","10.00","4.00","2.00","1198.00","0.00","11494.00","182500","130","NO"
"104115.00","51443.00","YES","Owner Occupier","24.00","12.00","2.00","2976.00","0.00","5876.00","625000","100","NO"
"104117.00","53217.00","YES","Public Housing","4.00","19.00","2.00","702.00","0.00","9914.00","140000","100","YES"
"104118.00","53741.00","YES","Owner Occupier","13.00","8.00","2.00","1532.00","1.00","8311.00","275000","130","YES"
"104119.00","46429.00","YES","Owner Occupier","9.00","0.00","2.00","785.00","0.00","10981.00","170000","100","NO"
"104120.00","37124.00","YES","Owner Occupier","15.00","5.00","1.00","1756.00","1.00","8925.00","145000","110","NO"
"104121.00","42693.00","YES","Owner Occupier","16.00","15.00","2.00","348.00","1.00","6795.00","145000","100","YES"
"104123.00","48188.00","YES","Private Renting","6.00","13.00","2.00","2422.00","1.00","13134.00","285000","100","YES"
"104126.00","52159.00","YES","Owner Occupier","7.00","3.00","1.00","598.00","1.00","8440.00","229500","100","YES"
"104127.00","42990.00","NO","Owner Occupier","11.00","7.00","1.00","1393.00","0.00","11047.00","192500","100","NO"
"104128.00","55314.00","YES","Owner Occupier","0.00","16.00","2.00","2210.00","1.00","8789.00","300000","130","YES"
"104132.00","50269.00","YES","Private Renting","15.00","11.00","1.00","713.00","0.00","10117.00","455000","100","NO"
"104133.00","55849.00","YES","Owner Occupier","14.00","10.00","1.00","844.00","0.00","8075.00","260000","101","NO"
"104134.00","54102.00","NO","Private Renting","22.00","5.00","1.00","563.00","1.00","6433.00","170000","120","NO"
"104135.00","52589.00","YES","Owner Occupier","15.00","0.00","1.00","2792.00","0.00","15465.00","180000","130","NO"
"104137.00","57605.00","YES","Private Renting","9.00","4.00","1.00","1062.00","0.00","11843.00","156000","100","NO"
"104139.00","41079.00","YES","Private Renting","27.00","22.00","2.00","1729.00","0.00","2523.00","299500","100","NO"
"104140.00","54960.00","YES","Owner Occupier","0.00","19.00","2.00","2196.00","1.00","8733.00","300000","130","YES"
"104145.00","64609.00","YES","Private Renting","24.00","23.00","1.00","3884.00","0.00","6040.00","105000","101","YES"
"104147.00","59971.00","YES","Owner Occupier","12.00","21.00","2.00","799.00","0.00","9553.00","190000","100","NO"
"104153.00","53449.00","NO","Owner Occupier","20.00","32.00","1.00","17213.00","0.00","16350.00","197307","100","NO"
"104157.00","60570.00","NO","Owner Occupier","5.00","15.00","2.00","295.00","0.00","9068.00","235000","130","NO"
"104160.00","44139.00","YES","Owner Occupier","14.00","17.00","2.00","7964.00","1.00","13170.00","275000","130","YES"
"104161.00","47721.00","YES","Owner Occupier","18.00","3.00","1.00","748.00","0.00","10054.00","185000","100","NO"
"104168.00","46970.00","YES","Owner Occupier","9.00","0.00","2.00","929.00","1.00","9327.00","310000","100","YES"
"104169.00","39646.00","YES","Sheltered","16.00","9.00","1.00","671.00","0.00","9907.00","190000","100","NO"
"104170.00","40916.00","YES","Owner Occupier","1.00","18.00","1.00","1684.00","0.00","8305.00","195000","100","YES"
"104171.00","46361.00","YES","Owner Occupier","2.00","4.00","2.00","40.00","0.00","8696.00","200000","100","NO"
"104172.00","51949.00","YES","Private Renting","14.00","15.00","2.00","1310.00","1.00","7104.00","165000","111","YES"
"104176.00","39327.00","NO","Private Renting","2.00","19.00","1.00","1083.00","0.00","3580.00","474000","110","NO"
"104178.00","46551.00","YES","Owner Occupier","6.00","15.00","2.00","535.00","0.00","4906.00","875000","100","NO"
"104183.00","57417.00","YES","Living with parents/guardian","18.00","14.00","1.00","6091.00","0.00","15738.00","153000","100","YES"
"104184.00","51959.00","NO","Private Renting","17.00","7.00","1.00","4370.00","0.00","14711.00","149000","100","YES"
"104186.00","59253.00","YES","Owner Occupier","11.00","9.00","2.00","676.00","0.00","5438.00","150000","100","NO"
"104188.00","40987.00","YES","Private Renting","20.00","3.00","3.00","933.00","1.00","7929.00","565000","120","YES"
"104189.00","43668.00","YES","Public Housing","16.00","5.00","2.00","1167.00","0.00","11252.00","153000","100","YES"
"104190.00","37564.00","NO","Living with parents/guardian","0.00","8.00","1.00","17.00","0.00","8194.00","305000","130","NO"
"104192.00","49187.00","NO","Owner Occupier","4.00","9.00","2.00","169.00","1.00","1019.00","275000","100","YES"
"104193.00","47709.00","YES","Private Renting","21.00","8.00","2.00","73.00","1.00","9610.00","325000","100","YES"
"104194.00","40779.00","NO","Owner Occupier","15.00","13.00","1.00","2331.00","1.00","5694.00","219000","100","NO"
"104198.00","41647.00","NO","Owner Occupier","1.00","24.00","2.00","2460.00","0.00","12168.00","162000","101","NO"
"104199.00","49749.00","NO","Public Housing","6.00","8.00","2.00","336.00","0.00","9378.00","199000","100","NO"
"104200.00","54895.00","YES","Owner Occupier","30.00","17.00","1.00","1175.00","0.00","8420.00","147000","100","YES"
"104202.00","47471.00","YES","Private Renting","23.00","22.00","2.00","2812.00","1.00","9262.00","1000000","110","YES"
"104203.00","39310.00","YES","Private Renting","13.00","4.00","1.00","328.00","0.00","7782.00","285000","100","NO"
"104204.00","40340.00","YES","Owner Occupier","14.00","15.00","2.00","1955.00","0.00","7863.00","215000","100","NO"
"104205.00","46119.00","YES","Owner Occupier","4.00","1.00","1.00","382.00","1.00","8883.00","499250","100","NO"
"104209.00","39106.00","YES","Public Housing","6.00","19.00","2.00","4686.00","0.00","5923.00","282000","130","YES"
"104212.00","50901.00","YES","Public Housing","10.00","15.00","1.00","2413.00","1.00","10502.00","370000","110","YES"
"104215.00","50069.00","YES","Public Housing","22.00","16.00","2.00","1166.00","1.00","9276.00","349000","100","NO"
"104216.00","42721.00","YES","Private Renting","1.00","13.00","2.00","907.00","1.00","9530.00","425000","110","YES"
"104218.00","48757.00","YES","Private Renting","12.00","4.00","1.00","161.00","0.00","9807.00","220000","100","NO"
"104219.00","55449.00","YES","Public Housing","10.00","8.00","1.00","260.00","1.00","10233.00","250000","120","YES"
"104221.00","55689.00","NO","Owner Occupier","22.00","0.00","2.00","2223.00","0.00","11911.00","440000","110","YES"
"104224.00","52192.00","YES","Owner Occupier","5.00","24.00","1.00","481.00","0.00","7103.00","380000","110","YES"
"104225.00","53490.00","NO","Owner Occupier","8.00","29.00","2.00","1530.00","1.00","7601.00","150000","100","NO"
"104227.00","49254.00","YES","Owner Occupier","8.00","4.00","2.00","1079.00","0.00","8990.00","295000","100","NO"
"104228.00","48046.00","YES","Living with parents/guardian","20.00","11.00","1.00","2770.00","0.00","13753.00","325000","100","YES"
"104229.00","41564.00","NO","Public Housing","19.00","16.00","1.00","4015.00","0.00","7492.00","190000","100","NO"
"104230.00","45258.00","YES","Private Renting","2.00","4.00","2.00","278.00","0.00","9115.00","190500","100","YES"
"104231.00","53508.00","YES","Private Renting","10.00","16.00","2.00","235.00","0.00","11911.00","145000","130","NO"
"104237.00","49308.00","YES","Private Renting","16.00","15.00","1.00","940.00","1.00","7226.00","255000","100","YES"
"104238.00","55639.00","YES","Owner Occupier","7.00","6.00","1.00","466.00","1.00","8402.00","193000","101","YES"
"104243.00","41239.00","YES","Owner Occupier","9.00","4.00","2.00","969.00","1.00","8415.00","280000","110","YES"
"104244.00","49197.00","YES","Public Housing","11.00","16.00","1.00","10199.00","1.00","18371.00","340000","100","NO"
"104245.00","50450.00","YES","Private Renting","16.00","8.00","2.00","28.00","1.00","7933.00","179000","130","NO"
"104246.00","59953.00","NO","Public Housing","25.00","15.00","2.00","14684.00","1.00","20067.00","365000","110","NO"
"104250.00","44574.00","NO","Owner Occupier","4.00","2.00","2.00","698.00","1.00","10159.00","325000","100","NO"
"104251.00","36552.00","YES","Owner Occupier","22.00","20.00","2.00","420.00","1.00","5796.00","348500","100","NO"
"104252.00","44299.00","YES","Private Renting","0.00","17.00","1.00","406.00","1.00","8302.00","675000","130","NO"
"104253.00","43277.00","NO","Owner Occupier","1.00","19.00","2.00","2556.00","0.00","12644.00","162000","101","NO"
"104260.00","64290.00","YES","Private Renting","14.00","21.00","2.00","3421.00","0.00","12404.00","210000","100","NO"
"104267.00","47978.00","NO","Public Housing","4.00","13.00","1.00","1320.00","1.00","8604.00","176000","100","NO"
"104269.00","48330.00","NO","Living with parents/guardian","15.00","19.00","1.00","13175.00","0.00","24038.00","200000","100","NO"
"104270.00","44253.00","NO","Owner Occupier","20.00","20.00","2.00","793.00","1.00","8022.00","170000","100","YES"
"104271.00","54370.00","YES","Owner Occupier","6.00","5.00","1.00","455.00","1.00","8210.00","193000","101","YES"
"104274.00","61052.00","NO","Owner Occupier","3.00","13.00","1.00","361.00","0.00","7453.00","950000","110","NO"
"104276.00","40827.00","YES","Public Housing","13.00","11.00","1.00","4421.00","1.00","10346.00","330000","120","NO"
"104278.00","55907.00","YES","Owner Occupier","2.00","4.00","1.00","104.00","1.00","12657.00","355000","100","YES"
"104280.00","36332.00","YES","Private Renting","16.00","0.00","2.00","228.00","0.00","2859.00","250000","130","YES"
"104281.00","36358.00","YES","Public Housing","8.00","13.00","1.00","222.00","0.00","6496.00","355000","100","NO"
"104282.00","47544.00","YES","Public Housing","6.00","16.00","2.00","1419.00","1.00","9588.00","280000","110","NO"
"104285.00","35537.00","NO","Owner Occupier","2.00","13.00","2.00","632.00","1.00","7004.00","146000","130","YES"
"104286.00","40286.00","YES","Private Renting","1.00","2.00","2.00","204.00","0.00","8160.00","131500","100","NO"
"104288.00","30455.00","NO","Owner Occupier","17.00","20.00","2.00","524.00","0.00","5782.00","170000","120","YES"
"104289.00","60266.00","YES","Private Renting","33.00","16.00","2.00","416.00","0.00","7529.00","240000","110","YES"
"104291.00","49902.00","NO","Owner Occupier","3.00","5.00","1.00","1622.00","1.00","12570.00","106300","130","YES"
"104292.00","51288.00","YES","Living with parents/guardian","5.00","1.00","2.00","1301.00","1.00","4665.00","455000","100","NO"
"104293.00","44388.00","NO","Owner Occupier","16.00","11.00","2.00","1648.00","1.00","12684.00","273000","120","NO"
"104296.00","43928.00","YES","Public Housing","7.00","4.00","1.00","1104.00","0.00","7694.00","210000","100","YES"
"104298.00","41616.00","NO","Public Housing","20.00","14.00","2.00","270.00","1.00","7394.00","350000","110","NO"
"104300.00","46130.00","YES","Owner Occupier","15.00","17.00","2.00","2236.00","0.00","8991.00","215000","100","NO"
"104302.00","56386.00","YES","Owner Occupier","8.00","21.00","2.00","2785.00","0.00","10638.00","537500","100","NO"
"104304.00","37156.00","YES","Owner Occupier","7.00","0.00","2.00","628.00","0.00","8788.00","170000","100","NO"
"104305.00","38557.00","YES","Owner Occupier","20.00","19.00","2.00","443.00","1.00","6114.00","348500","100","NO"
"104307.00","55648.00","YES","Private Renting","29.00","10.00","2.00","12.00","0.00","4659.00","98000","100","NO"
"104308.00","50923.00","YES","Public Housing","29.00","19.00","2.00","2616.00","1.00","10128.00","260000","100","NO"
"104309.00","43498.00","NO","Owner Occupier","12.00","8.00","1.00","547.00","0.00","8781.00","132000","100","NO"
"104310.00","46668.00","YES","Public Housing","13.00","13.00","1.00","1968.00","1.00","11582.00","209000","101","NO"
"104311.00","45634.00","YES","Owner Occupier","9.00","6.00","1.00","814.00","0.00","12326.00","200000","130","NO"
"104315.00","48425.00","YES","Private Renting","13.00","2.00","2.00","3599.00","0.00","12076.00","175000","110","NO"
"104316.00","45144.00","NO","Owner Occupier","16.00","15.00","2.00","117.00","0.00","7647.00","245000","130","YES"
"104317.00","35693.00","YES","Owner Occupier","20.00","14.00","1.00","280.00","0.00","5212.00","185000","100","NO"
"104318.00","44046.00","YES","Private Renting","1.00","7.00","1.00","99.00","0.00","10954.00","145000","100","YES"
"104319.00","67500.00","NO","Owner Occupier","12.00","3.00","2.00","1423.00","0.00","13050.00","245000","130","YES"
"104320.00","43667.00","YES","Owner Occupier","10.00","12.00","2.00","458.00","0.00","8450.00","135000","100","NO"
"104322.00","52792.00","YES","Owner Occupier","9.00","15.00","2.00","891.00","1.00","14995.00","137000","100","NO"
"104326.00","48866.00","YES","Owner Occupier","1.00","13.00","1.00","1675.00","1.00","10769.00","173900","100","YES"
"104327.00","43118.00","NO","Private Renting","14.00","6.00","2.00","1258.00","1.00","5566.00","368000","101","NO"
"104328.00","49629.00","YES","Owner Occupier","25.00","19.00","1.00","1107.00","0.00","6263.00","254500","130","YES"
"104331.00","38321.00","NO","Private Renting","11.00","5.00","1.00","865.00","1.00","6184.00","443000","100","NO"
"104336.00","59633.00","YES","Owner Occupier","10.00","9.00","2.00","680.00","0.00","5473.00","150000","100","NO"
"104341.00","48004.00","YES","Private Renting","18.00","7.00","2.00","74.00","1.00","9670.00","325000","100","YES"
"104343.00","44332.00","YES","Owner Occupier","12.00","10.00","2.00","1063.00","0.00","9480.00","500000","110","NO"
"104345.00","61838.00","YES","Owner Occupier","18.00","10.00","2.00","4017.00","0.00","10192.00","750000","110","NO"
"104346.00","62037.00","YES","Owner Occupier","22.00","7.00","2.00","363.00","0.00","7240.00","265000","100","YES"
"104347.00","46946.00","YES","Public Housing","22.00","11.00","1.00","1715.00","0.00","7757.00","157500","131","YES"
"104354.00","47370.00","NO","Living with parents/guardian","12.00","1.00","2.00","2426.00","1.00","10587.00","175000","130","NO"
"104357.00","45172.00","NO","Owner Occupier","3.00","8.00","1.00","2320.00","1.00","10611.00","285000","100","YES"
"104360.00","47292.00","YES","Sheltered","0.00","13.00","2.00","357.00","0.00","7426.00","215000","120","YES"
"104361.00","43528.00","NO","Owner Occupier","29.00","27.00","2.00","900.00","0.00","8547.00","350000","120","NO"
"104362.00","61651.00","YES","Owner Occupier","4.00","4.00","1.00","126.00","1.00","6208.00","117000","100","NO"
"104364.00","41745.00","YES","Private Renting","0.00","13.00","1.00","322.00","1.00","7034.00","525000","100","YES"
"104366.00","43025.00","NO","Public Housing","18.00","15.00","1.00","4156.00","0.00","7755.00","190000","100","NO"
"104367.00","50502.00","YES","Owner Occupier","4.00","17.00","1.00","3938.00","1.00","10552.00","192000","100","YES"
"104368.00","39157.00","NO","Owner Occupier","17.00","0.00","2.00","1178.00","1.00","9188.00","258000","100","YES"
"104370.00","40194.00","NO","Owner Occupier","23.00","28.00","1.00","657.00","0.00","7912.00","260000","120","NO"
"104376.00","55226.00","YES","Public Housing","1.00","9.00","2.00","2165.00","0.00","9805.00","319000","100","NO"
"104379.00","58676.00","YES","Owner Occupier","5.00","12.00","1.00","722.00","1.00","4404.00","110000","100","NO"
"104381.00","49015.00","NO","Owner Occupier","20.00","24.00","1.00","801.00","0.00","9649.00","260000","120","NO"
"104383.00","41079.00","YES","Public Housing","12.00","17.00","1.00","8516.00","1.00","15339.00","340000","100","NO"
"104384.00","48971.00","YES","Owner Occupier","8.00","9.00","1.00","1267.00","0.00","10493.00","125000","100","NO"
"104388.00","40428.00","YES","Living with parents/guardian","19.00","1.00","1.00","251.00","1.00","4942.00","125000","100","NO"
"104389.00","44329.00","NO","Owner Occupier","3.00","3.00","2.00","232.00","0.00","12235.00","395000","110","NO"
"104392.00","62522.00","YES","Sheltered","0.00","8.00","1.00","1183.00","0.00","12578.00","275000","100","NO"
"104393.00","44240.00","YES","Private Renting","14.00","8.00","2.00","3932.00","1.00","11933.00","270000","130","YES"
"104394.00","55254.00","YES","Owner Occupier","17.00","24.00","2.00","3118.00","1.00","12001.00","180000","100","NO"
"104395.00","36320.00","YES","Private Renting","12.00","9.00","1.00","968.00","1.00","5950.00","475000","110","YES"
"104396.00","48607.00","NO","Living with parents/guardian","24.00","3.00","1.00","712.00","0.00","6300.00","231000","130","NO"
"104398.00","44007.00","YES","Owner Occupier","20.00","24.00","2.00","891.00","1.00","3997.00","170000","100","NO"
"104399.00","48683.00","YES","Owner Occupier","4.00","1.00","1.00","404.00","1.00","9376.00","499250","100","NO"
"104401.00","48221.00","YES","Owner Occupier","13.00","3.00","2.00","362.00","1.00","4325.00","290000","130","YES"
"104403.00","49191.00","NO","Private Renting","20.00","6.00","1.00","809.00","1.00","8914.00","290000","100","NO"
"104405.00","54410.00","YES","Owner Occupier","2.00","24.00","2.00","572.00","1.00","15977.00","215000","100","NO"
"104406.00","50803.00","YES","Public Housing","9.00","13.00","1.00","310.00","0.00","9078.00","355000","100","NO"
"104408.00","60639.00","YES","Owner Occupier","19.00","6.00","2.00","1897.00","1.00","10288.00","260000","110","YES"
"104409.00","52296.00","YES","Private Renting","1.00","6.00","1.00","117.00","0.00","13006.00","145000","100","YES"
"104411.00","45948.00","YES","Owner Occupier","3.00","1.00","2.00","1573.00","1.00","12809.00","144000","100","NO"
"104412.00","48688.00","YES","Owner Occupier","16.00","6.00","2.00","120.00","1.00","7285.00","235000","120","YES"
"104413.00","48665.00","YES","Public Housing","18.00","14.00","1.00","727.00","1.00","11090.00","270000","100","YES"
"104422.00","52528.00","YES","Owner Occupier","21.00","6.00","2.00","1643.00","1.00","8912.00","260000","110","YES"
"104425.00","52251.00","YES","Public Housing","29.00","0.00","1.00","665.00","0.00","8102.00","235000","100","NO"
"104426.00","55437.00","YES","Public Housing","10.00","8.00","1.00","260.00","1.00","10231.00","250000","120","YES"
"104433.00","63973.00","NO","Private Renting","28.00","15.00","2.00","1209.00","0.00","8069.00","275000","130","NO"
"104436.00","53938.00","YES","Private Renting","27.00","20.00","1.00","834.00","0.00","11205.00","430000","121","NO"
"104437.00","48042.00","NO","Public Housing","18.00","12.00","2.00","813.00","0.00","5620.00","350000","100","NO"
"104438.00","46337.00","NO","Public Housing","15.00","4.00","2.00","2705.00","0.00","14945.00","359850","100","NO"
"104439.00","46243.00","NO","Public Housing","12.00","25.00","1.00","469.00","1.00","6269.00","250000","120","YES"
"104441.00","57351.00","YES","Owner Occupier","20.00","11.00","2.00","3725.00","0.00","9452.00","750000","110","NO"
"104445.00","37606.00","YES","Private Renting","16.00","7.00","1.00","608.00","0.00","4873.00","240000","120","YES"
"104447.00","42691.00","YES","Private Renting","13.00","4.00","1.00","1119.00","1.00","5940.00","300000","100","NO"
"104449.00","49578.00","NO","Private Renting","15.00","6.00","1.00","4170.00","0.00","14037.00","149000","100","YES"
"104451.00","56822.00","YES","Private Renting","1.00","9.00","2.00","461.00","0.00","6331.00","285000","100","YES"
"104453.00","54313.00","YES","Owner Occupier","10.00","3.00","2.00","626.00","1.00","11860.00","265000","100","YES"
"104454.00","50967.00","YES","Public Housing","14.00","12.00","1.00","5520.00","1.00","12916.00","330000","120","NO"
"104457.00","44605.00","NO","Owner Occupier","17.00","4.00","1.00","845.00","0.00","5780.00","475000","110","NO"
"104458.00","44278.00","NO","Owner Occupier","20.00","12.00","2.00","964.00","1.00","6855.00","222500","101","NO"
"104459.00","54492.00","NO","Owner Occupier","10.00","3.00","1.00","428.00","0.00","9220.00","190000","100","NO"
"104460.00","57951.00","YES","Public Housing","25.00","17.00","2.00","2977.00","1.00","11526.00","260000","100","NO"
"104461.00","48342.00","YES","Private Renting","11.00","17.00","2.00","213.00","0.00","10761.00","145000","130","NO"
"104464.00","43649.00","YES","Owner Occupier","7.00","19.00","1.00","443.00","1.00","9034.00","400000","110","NO"
"104466.00","42631.00","YES","Private Renting","16.00","0.00","2.00","268.00","0.00","3355.00","250000","130","YES"
"104467.00","46940.00","YES","Owner Occupier","9.00","4.00","2.00","1029.00","0.00","8568.00","295000","100","NO"
"104468.00","45569.00","NO","Owner Occupier","4.00","2.00","2.00","714.00","1.00","10385.00","325000","100","NO"
"104470.00","62580.00","YES","Private Renting","1.00","6.00","2.00","2187.00","0.00","11129.00","905000","110","NO"
"104472.00","47918.00","YES","Owner Occupier","14.00","4.00","1.00","354.00","0.00","10877.00","150000","100","NO"
"104475.00","47663.00","YES","Owner Occupier","13.00","8.00","2.00","1359.00","1.00","7371.00","275000","130","YES"
"104476.00","40376.00","YES","Owner Occupier","14.00","5.00","2.00","343.00","0.00","8528.00","235000","100","YES"
"104478.00","48362.00","YES","Private Renting","15.00","0.00","2.00","108.00","1.00","5875.00","252500","100","NO"
"104479.00","60972.00","NO","Owner Occupier","33.00","17.00","2.00","2819.00","0.00","7026.00","400000","100","YES"
"104480.00","45140.00","YES","Owner Occupier","10.00","12.00","1.00","30.00","1.00","5956.00","410000","101","NO"
"104481.00","52386.00","NO","Owner Occupier","28.00","1.00","1.00","1420.00","1.00","5106.00","570000","100","NO"
"104482.00","47486.00","NO","Owner Occupier","18.00","12.00","2.00","4387.00","0.00","7354.00","545000","100","NO"
"104483.00","51882.00","YES","Owner Occupier","8.00","0.00","2.00","1026.00","1.00","10302.00","310000","100","YES"
"104484.00","36796.00","NO","Public Housing","3.00","5.00","1.00","5531.00","0.00","17363.00","550000","100","YES"
"104485.00","46879.00","NO","Owner Occupier","6.00","12.00","1.00","2398.00","0.00","12524.00","190000","100","NO"
"104486.00","59039.00","YES","Owner Occupier","13.00","1.00","2.00","749.00","0.00","11621.00","309534","110","YES"
"104490.00","54171.00","NO","Owner Occupier","18.00","16.00","2.00","2607.00","1.00","10706.00","195000","100","YES"
"104491.00","56308.00","NO","Private Renting","31.00","16.00","2.00","1064.00","0.00","7102.00","275000","130","NO"
"104492.00","41759.00","YES","Owner Occupier","16.00","20.00","2.00","7535.00","1.00","12460.00","275000","130","YES"
"104495.00","50984.00","NO","Owner Occupier","4.00","21.00","1.00","598.00","0.00","11662.00","288500","100","NO"
"104500.00","41599.00","YES","Owner Occupier","0.00","6.00","1.00","214.00","0.00","5322.00","275000","111","NO"
"104502.00","57337.00","YES","Private Renting","3.00","8.00","2.00","692.00","1.00","7999.00","265000","100","NO"
"104505.00","43671.00","YES","Private Renting","12.00","15.00","1.00","567.00","0.00","7468.00","300000","100","YES"
"104507.00","46273.00","YES","Owner Occupier","8.00","15.00","2.00","781.00","1.00","13143.00","137000","100","NO"
"104508.00","42220.00","YES","Owner Occupier","18.00","24.00","1.00","3674.00","1.00","6964.00","220000","100","YES"
"104516.00","39527.00","YES","Private Renting","11.00","19.00","1.00","3706.00","0.00","7514.00","258000","100","YES"
"104518.00","49103.00","NO","Owner Occupier","2.00","24.00","1.00","508.00","0.00","8568.00","410000","100","YES"
"104519.00","52929.00","YES","Owner Occupier","9.00","30.00","2.00","11804.00","0.00","16257.00","335000","100","YES"
"104520.00","46190.00","YES","Public Housing","0.00","12.00","2.00","1073.00","1.00","4755.00","365000","110","NO"
"104521.00","49939.00","YES","Private Renting","23.00","10.00","1.00","568.00","1.00","4495.00","250000","100","YES"
"104528.00","46726.00","YES","Public Housing","20.00","3.00","1.00","274.00","0.00","6983.00","284500","120","NO"
"104529.00","41317.00","YES","Living with parents/guardian","3.00","15.00","1.00","265.00","1.00","7161.00","245000","100","NO"
"104530.00","48125.00","NO","Owner Occupier","11.00","26.00","1.00","2405.00","0.00","9013.00","2095000","101","NO"
"104531.00","45623.00","NO","Owner Occupier","9.00","11.00","1.00","58.00","0.00","7354.00","103000","101","YES"
"104532.00","64814.00","YES","Living with parents/guardian","10.00","14.00","2.00","4837.00","1.00","17064.00","265000","100","YES"
"104534.00","55812.00","YES","Private Renting","25.00","24.00","1.00","3355.00","0.00","5217.00","105000","101","YES"
"104535.00","49661.00","YES","Owner Occupier","13.00","21.00","1.00","1392.00","1.00","9590.00","447000","100","YES"
"104539.00","39152.00","NO","Public Housing","17.00","11.00","2.00","1872.00","0.00","3699.00","500000","130","YES"
"104541.00","65567.00","YES","Owner Occupier","25.00","16.00","2.00","1766.00","1.00","7139.00","155000","130","YES"
"104542.00","55651.00","YES","Owner Occupier","23.00","26.00","2.00","3676.00","0.00","8764.00","250000","120","YES"
"104543.00","65849.00","NO","Owner Occupier","22.00","1.00","1.00","1785.00","1.00","6418.00","570000","100","NO"
"104544.00","60679.00","YES","Living with parents/guardian","28.00","5.00","1.00","5926.00","1.00","12186.00","220000","111","NO"
"104547.00","41738.00","YES","Owner Occupier","10.00","7.00","1.00","437.00","0.00","7411.00","1060000","101","NO"
"104550.00","46826.00","YES","Private Renting","15.00","0.00","2.00","104.00","1.00","5688.00","252500","100","NO"
"104552.00","44501.00","NO","Owner Occupier","1.00","13.00","1.00","1578.00","1.00","10391.00","238000","101","NO"
"104553.00","40480.00","YES","Sheltered","17.00","10.00","1.00","685.00","0.00","10116.00","190000","100","NO"
"104554.00","43157.00","YES","Public Housing","15.00","20.00","2.00","2660.00","0.00","9130.00","264000","130","NO"
"104559.00","44245.00","NO","Owner Occupier","13.00","12.00","2.00","115.00","0.00","7494.00","245000","130","YES"
"104560.00","55994.00","YES","Private Renting","22.00","28.00","2.00","667.00","1.00","9607.00","540000","110","YES"
"104562.00","56180.00","NO","Owner Occupier","22.00","17.00","1.00","322.00","1.00","9655.00","315000","100","YES"
"104563.00","45822.00","YES","Owner Occupier","7.00","17.00","2.00","3217.00","0.00","559.00","350000","100","NO"
"104565.00","48241.00","NO","Owner Occupier","9.00","23.00","1.00","897.00","1.00","8730.00","323600","100","YES"
"104566.00","50329.00","NO","Owner Occupier","16.00","25.00","1.00","16209.00","0.00","15396.00","197307","100","NO"
"104567.00","40220.00","YES","Private Renting","14.00","17.00","2.00","801.00","0.00","4224.00","165000","100","YES"
"104568.00","42962.00","YES","Owner Occupier","13.00","0.00","1.00","2281.00","0.00","12634.00","180000","130","NO"
"104569.00","41090.00","NO","Public Housing","3.00","5.00","1.00","6177.00","0.00","19389.00","550000","100","YES"
"104570.00","52746.00","YES","Owner Occupier","4.00","9.00","2.00","767.00","0.00","13324.00","185000","101","YES"
"104571.00","44506.00","YES","Owner Occupier","10.00","11.00","1.00","1151.00","0.00","9536.00","125000","100","NO"
"104572.00","44826.00","NO","Private Renting","17.00","7.00","1.00","2285.00","1.00","8749.00","260000","100","YES"
"104574.00","54131.00","YES","Private Renting","8.00","4.00","1.00","998.00","0.00","11129.00","156000","100","NO"
"104576.00","55062.00","NO","Public Housing","18.00","0.00","1.00","26.00","1.00","7928.00","290000","110","YES"
"104577.00","60732.00","YES","Public Housing","9.00","8.00","2.00","1537.00","0.00","9829.00","185000","130","YES"
"104579.00","42151.00","NO","Living with parents/guardian","7.00","6.00","1.00","686.00","1.00","4937.00","175000","130","YES"
"104584.00","47693.00","YES","Private Renting","5.00","9.00","2.00","3236.00","1.00","8716.00","330000","100","NO"
"104586.00","37250.00","NO","Public Housing","7.00","20.00","1.00","1024.00","1.00","6680.00","176000","100","NO"
"104587.00","51734.00","YES","Owner Occupier","22.00","9.00","2.00","1321.00","1.00","8175.00","285000","100","NO"
"104590.00","50026.00","NO","Public Housing","21.00","0.00","1.00","24.00","1.00","7203.00","290000","110","YES"
"104592.00","52879.00","YES","Private Renting","16.00","34.00","1.00","3216.00","1.00","9167.00","150000","100","NO"
"104595.00","41238.00","NO","Public Housing","10.00","0.00","2.00","197.00","0.00","7870.00","250000","110","YES"
"104596.00","52183.00","NO","Owner Occupier","20.00","12.00","2.00","1136.00","1.00","8078.00","222500","101","NO"
"104597.00","54158.00","NO","Private Renting","2.00","3.00","1.00","550.00","1.00","9160.00","305000","130","YES"
"104598.00","45252.00","YES","Owner Occupier","1.00","10.00","2.00","1724.00","0.00","8513.00","235000","100","NO"
"104600.00","47658.00","NO","Public Housing","11.00","23.00","1.00","484.00","1.00","6461.00","250000","120","YES"
"104601.00","43262.00","YES","Private Renting","18.00","7.00","1.00","700.00","0.00","5606.00","240000","120","YES"
"104602.00","58754.00","YES","Owner Occupier","24.00","15.00","2.00","1582.00","1.00","6397.00","155000","130","YES"
"104603.00","54812.00","YES","Owner Occupier","21.00","24.00","2.00","1284.00","1.00","4534.00","159900","100","YES"
"104604.00","48982.00","YES","Private Renting","18.00","23.00","2.00","2604.00","1.00","7885.00","165000","100","YES"
"104605.00","40296.00","NO","Public Housing","14.00","3.00","1.00","1299.00","1.00","11635.00","167000","100","YES"
